Name::Name,20:02:29.1751438_T::Time!!I,Area::Area!!R,Channel_1_mScarlet.Intensity Mean Value::Channel_1_mScarlet.Intensity Mean Value!!R,Channel_2_GFP.Intensity Mean Value::Channel_2_GFP.Intensity Mean Value!!R
,,"µm²",,
"Spline Contour",1,38.873755840421,147.60208062419,123.42717815345
"Spline Contour",2,38.873755840421,148.07542262679,123.19505851756
"Spline Contour",3,38.873755840421,147.68595578674,123.40377113134
"Spline Contour",4,38.873755840421,148.0156046814,123.41157347204
"Spline Contour",5,38.873755840421,147.83680104031,123.47659297789
"Spline Contour",6,38.873755840421,148.21976592978,124.08907672302
"Spline Contour",7,38.873755840421,148.4466840052,123.53771131339
"Spline Contour",8,38.873755840421,147.8433029909,123.70091027308
"Spline Contour",9,38.873755840421,147.77243172952,123.39596879064
"Spline Contour",10,38.873755840421,148.03055916775,123.0533159948
"Spline Contour",11,38.873755840421,147.8355006502,123.73016905072
"Spline Contour",12,38.873755840421,147.18205461639,123.44603381014
"Spline Contour",13,38.873755840421,147.65279583875,122.92392717815
"Spline Contour",14,38.873755840421,147.87971391417,123.13263979194
"Spline Contour",15,38.873755840421,147.46293888167,122.93172951886
"Spline Contour",16,38.873755840421,147.37061118336,123.33485045514
"Spline Contour",17,38.873755840421,146.99739921977,123.60728218466
"Spline Contour",18,38.873755840421,147.28543563069,123.48764629389
"Spline Contour",19,38.873755840421,147.21586475943,123.42132639792
"Spline Contour",20,38.873755840421,147.5422626788,123.31859557867
"Spline Contour",21,38.873755840421,148.02600780234,122.88296488947
"Spline Contour",22,38.873755840421,146.90182054616,122.97074122237
"Spline Contour",23,38.873755840421,146.9577373212,122.87906371912
"Spline Contour",24,38.873755840421,147.67880364109,122.84915474642
"Spline Contour",25,38.873755840421,146.6599479844,122.76137841352
"Spline Contour",26,38.873755840421,147.74057217165,122.93823146944
"Spline Contour",27,38.873755840421,147.1677503251,122.83615084525
"Spline Contour",28,38.873755840421,147.24057217165,122.99934980494
"Spline Contour",29,38.873755840421,147.52600780234,122.59167750325
"Spline Contour",30,38.873755840421,146.79713914174,122.92782834851
"Spline Contour",31,38.873755840421,146.86475942783,122.8966189857
"Spline Contour",32,38.873755840421,146.96618985696,123.07737321196
"Spline Contour",33,38.873755840421,146.56566970091,123.40767230169
"Spline Contour",34,38.873755840421,147.40507152146,122.66710013004
"Spline Contour",35,38.873755840421,146.57152145644,122.60728218466
"Spline Contour",36,38.873755840421,147.21586475943,122.28478543563
"Spline Contour",37,38.873755840421,146.53771131339,122.57672301691
"Spline Contour",38,38.873755840421,146.50455136541,122.28088426528
"Spline Contour",39,38.873755840421,147.01300390117,122.25357607282
"Spline Contour",40,38.873755840421,146.83615084525,122.61183355007
"Spline Contour",41,38.873755840421,146.4200260078,122.29973992198
"Spline Contour",42,38.873755840421,146.5721716515,122.32509752926
"Spline Contour",43,38.873755840421,146.94148244473,122.26918075423
"Spline Contour",44,38.873755840421,147.04811443433,122.55396618986
"Spline Contour",45,38.873755840421,146.0988296489,122.42522756827
"Spline Contour",46,38.873755840421,146.52860858258,122.17750325098
"Spline Contour",47,38.873755840421,146.3855656697,122.23081924577
"Spline Contour",48,38.873755840421,146.5422626788,122.21196358908
"Spline Contour",49,38.873755840421,147.00260078023,122.633289987
"Spline Contour",50,38.873755840421,146.51690507152,122.20351105332
"Spline Contour",51,38.873755840421,145.96228868661,122.35760728219
"Spline Contour",52,38.873755840421,146.45188556567,122.0344603381
"Spline Contour",53,38.873755840421,146.03706111834,122.21521456437
"Spline Contour",54,38.873755840421,146.53120936281,122.26137841352
"Spline Contour",55,38.873755840421,146.58387516255,121.98244473342
"Spline Contour",56,38.873755840421,146.46488946684,122.20546163849
"Spline Contour",57,38.873755840421,146.42197659298,122.31079323797
"Spline Contour",58,38.873755840421,146.35825747724,122.42132639792
"Spline Contour",59,38.873755840421,146.38036410923,122.46684005202
"Spline Contour",60,38.873755840421,146.18920676203,122.32249674903
"Spline Contour",61,38.873755840421,146.44148244473,122.04356306892
"Spline Contour",62,38.873755840421,146.43433029909,122.55006501951
"Spline Contour",63,38.873755840421,146.12418725618,122.1566970091
"Spline Contour",64,38.873755840421,146.60208062419,122.11508452536
"Spline Contour",65,38.873755840421,146.73081924577,122.08972691808
"Spline Contour",66,38.873755840421,146.68595578674,122.13719115735
"Spline Contour",67,38.873755840421,146.44538361509,122.02210663199
"Spline Contour",68,38.873755840421,146.93433029909,122.46879063719
"Spline Contour",69,38.873755840421,146.85955786736,122.27633289987
"Spline Contour",70,38.873755840421,146.54356306892,122.03576072822
"Spline Contour",71,38.873755840421,146.66319895969,121.88101430429
"Spline Contour",72,38.873755840421,146.4310793238,122.04421326398
"Spline Contour",73,38.873755840421,146.1911573472,122.21651495449
"Spline Contour",74,38.873755840421,146.27958387516,121.94018205462
"Spline Contour",75,38.873755840421,146.37646293888,122.16384915475
"Spline Contour",76,38.873755840421,145.97464239272,122.19765929779
"Spline Contour",77,38.873755840421,145.75617685306,122.36345903771
"Spline Contour",78,38.873755840421,145.65734720416,122.28608582575
"Spline Contour",79,38.873755840421,146.7022106632,122.20416124838
"Spline Contour",80,38.873755840421,146.01365409623,122.133289987
"Spline Contour",81,38.873755840421,146.02210663199,121.97269180754
"Spline Contour",82,38.873755840421,146.18465539662,122.48569570871
"Spline Contour",83,38.873755840421,146.6677503251,122.14044213264
"Spline Contour",84,38.873755840421,146.75422626788,122.03771131339
"Spline Contour",85,38.873755840421,146.35760728219,122.53381014304
"Spline Contour",86,38.873755840421,146.13719115735,122.16579973992
"Spline Contour",87,38.873755840421,146.69765929779,122.23016905072
"Spline Contour",88,38.873755840421,146.09492847854,122.39531859558
"Spline Contour",89,38.873755840421,146.57282184655,122.02990897269
"Spline Contour",90,38.873755840421,146.75942782835,121.9733420026
"Spline Contour",91,38.873755840421,146.50325097529,122.06501950585
"Spline Contour",92,38.873755840421,146.50195058518,122.33420026008
"Spline Contour",93,38.873755840421,147.03966189857,122.27373211964
"Spline Contour",94,38.873755840421,147.5156046814,122.0689206762
"Spline Contour",95,38.873755840421,146.97659297789,122.19570871261
"Spline Contour",96,38.873755840421,147.04486345904,122.41027308193
"Spline Contour",97,38.873755840421,146.57022106632,122.21066319896
"Spline Contour",98,38.873755840421,147.05916775033,122.07477243173
"Spline Contour",99,38.873755840421,146.90572171652,122.27178153446
"Spline Contour",100,38.873755840421,147.50065019506,122.53641092328
"Spline Contour",101,38.873755840421,146.90117035111,122.2977893368
"Spline Contour",102,38.873755840421,147.00650195059,122.58517555267
"Spline Contour",103,38.873755840421,146.70351105332,122.27308192458
"Spline Contour",104,38.873755840421,147.34265279584,122.5533159948
"Spline Contour",105,38.873755840421,147.7633289987,122.366710013
"Spline Contour",106,38.873755840421,147.54096228869,122.08257477243
"Spline Contour",107,38.873755840421,147.41807542263,122.4388816645
"Spline Contour",108,38.873755840421,147.3355006502,122.64434330299
"Spline Contour",109,38.873755840421,147.99024707412,122.05721716515
"Spline Contour",110,38.873755840421,147.39856957087,122.45188556567
"Spline Contour",111,38.873755840421,147.37386215865,122.59232769831
"Spline Contour",112,38.873755840421,147.25292587776,123.1566970091
"Spline Contour",113,38.873755840421,147.4811443433,122.46618985696
"Spline Contour",114,38.873755840421,147.77243172952,122.65539661899
"Spline Contour",115,38.873755840421,148.34460338101,122.61768530559
"Spline Contour",116,38.873755840421,148.04096228869,122.4388816645
"Spline Contour",117,38.873755840421,147.82899869961,122.77438231469
"Spline Contour",118,38.873755840421,147.55136540962,122.40832249675
"Spline Contour",119,38.873755840421,147.83420026008,122.63979193758
"Spline Contour",120,38.873755840421,147.76918075423,123.16384915475
"Spline Contour",121,38.873755840421,148.09687906372,122.62158647594
"Spline Contour",122,38.873755840421,148.70156046814,123.08712613784
"Spline Contour",123,38.873755840421,147.8322496749,122.78803641092
"Spline Contour",124,38.873755840421,148.06501950585,122.81209362809
"Spline Contour",125,38.873755840421,148.56957087126,122.7100130039
"Spline Contour",126,38.873755840421,148.25747724317,122.82119635891
"Spline Contour",127,38.873755840421,148.14434330299,122.92912873862
"Spline Contour",128,38.873755840421,148.4811443433,122.64759427828
"Spline Contour",129,38.873755840421,148.28673602081,122.66514954486
"Spline Contour",130,38.873755840421,147.91547464239,122.58907672302
"Spline Contour",131,38.873755840421,148.51300390117,122.79128738622
"Spline Contour",132,38.873755840421,148.28738621587,122.75227568271
"Spline Contour",133,38.873755840421,148.29388816645,122.67360208062
"Spline Contour",134,38.873755840421,148.73797139142,122.95903771131
"Spline Contour",135,38.873755840421,148.34980494148,122.94408322497
"Spline Contour",136,38.873755840421,148.77048114434,122.66189856957
"Spline Contour",137,38.873755840421,148.16840052016,123.04941482445
"Spline Contour",138,38.873755840421,148.73407022107,122.76007802341
"Spline Contour",139,38.873755840421,148.46879063719,122.58907672302
"Spline Contour",140,38.873755840421,148.95318595579,123.03836150845
"Spline Contour",141,38.873755840421,148.9655396619,122.62483745124
"Spline Contour",142,38.873755840421,149.04876462939,122.72041612484
"Spline Contour",143,38.873755840421,148.27243172952,122.98764629389
"Spline Contour",144,38.873755840421,149.16449934981,122.92522756827
"Spline Contour",145,38.873755840421,149.18010403121,122.56566970091
"Spline Contour",146,38.873755840421,149.30754226268,122.82639791938
"Spline Contour",147,38.873755840421,149.12483745124,122.79193758127
"Spline Contour",148,38.873755840421,149.54291287386,122.95968790637
"Spline Contour",149,38.873755840421,148.94343302991,122.51235370611
"Spline Contour",150,38.873755840421,148.90702210663,122.51755526658
"Spline Contour",151,38.873755840421,148.75747724317,122.5455136541
"Spline Contour",152,38.873755840421,149.17815344603,123.22496749025
"Spline Contour",153,38.873755840421,149.55981794538,122.97074122237
"Spline Contour",154,38.873755840421,148.61118335501,123.00975292588
"Spline Contour",155,38.873755840421,148.70481144343,122.866710013
"Spline Contour",156,38.873755840421,149.55201560468,122.56371911574
"Spline Contour",157,38.873755840421,149.10598179454,122.54031209363
"Spline Contour",158,38.873755840421,149.41807542263,122.77958387516
"Spline Contour",159,38.873755840421,149.53315994798,122.84720416125
"Spline Contour",160,38.873755840421,149.29388816645,122.81469440832
"Spline Contour",161,38.873755840421,149.45383615085,122.81079323797
"Spline Contour",162,38.873755840421,149.61508452536,122.78023407022
"Spline Contour",163,38.873755840421,149.20546163849,122.76267880364
"Spline Contour",164,38.873755840421,149.5721716515,123.28933680104
"Spline Contour",165,38.873755840421,150.05396618986,122.59492847854
"Spline Contour",166,38.873755840421,150.07932379714,123.43368010403
"Spline Contour",167,38.873755840421,149.63654096229,123.18205461639
"Spline Contour",168,38.873755840421,150.28153446034,123.43563068921
"Spline Contour",169,38.873755840421,150.23276983095,123.59817945384
"Spline Contour",170,38.873755840421,150.05916775033,123.20611183355
"Spline Contour",171,38.873755840421,149.83745123537,123.51430429129
"Spline Contour",172,38.873755840421,150.42197659298,123.85565669701
"Spline Contour",173,38.873755840421,150.06566970091,123.69700910273
"Spline Contour",174,38.873755840421,150.72366710013,123.755526658
"Spline Contour",175,38.873755840421,150.72041612484,123.73992197659
"Spline Contour",176,38.873755840421,151.20611183355,123.73732119636
"Spline Contour",177,38.873755840421,150.28348504551,123.6410923277
