Name::Name,19:18:09.8433387_T::Time!!I,Area::Area!!R,Channel_1_mScarlet.Intensity Mean Value::Channel_1_mScarlet.Intensity Mean Value!!R,Channel_2_GFP.Intensity Mean Value::Channel_2_GFP.Intensity Mean Value!!R
,,"µm²",,
"Spline Contour",1,23.312930871869,1126.3727369542,359.48242811502
"Spline Contour",2,23.312930871869,1103.3216187433,355.77209797657
"Spline Contour",3,23.312930871869,1102.4238551651,359.98828541001
"Spline Contour",4,23.312930871869,1105.3599574015,364.74227902023
"Spline Contour",5,23.312930871869,1111.4643237487,368.88178913738
"Spline Contour",6,23.312930871869,1110.618743344,369.38125665602
"Spline Contour",7,23.312930871869,1098.2768903088,366.8945686901
"Spline Contour",8,23.312930871869,1111.5303514377,372.47284345048
"Spline Contour",9,23.312930871869,981.52609158679,349.16932907348
"Spline Contour",10,23.312930871869,995.39403620873,352.71458998935
"Spline Contour",11,23.312930871869,1277.2790202343,415.94355697551
"Spline Contour",12,23.312930871869,1270.750798722,416.38764643238
"Spline Contour",13,23.312930871869,1257.8924387646,411.74121405751
"Spline Contour",14,23.312930871869,1253.3290734824,411.66879659212
"Spline Contour",15,23.312930871874,1254.3315565032,415.99040511727
"Spline Contour",16,23.312930871874,1248.6343283582,415.3144989339
"Spline Contour",17,23.312930871874,1182.5095948827,396.91471215352
"Spline Contour",18,23.312930871874,1210.2377398721,404.24840085288
"Spline Contour",19,23.312930871874,1243.1918976546,410.05543710021
"Spline Contour",20,23.312930871866,1206.9572192513,407.63636363636
"Spline Contour",21,23.312930871866,1218.0513368984,411.98502673797
"Spline Contour",22,23.312930871866,1243.9871657754,420.33155080214
"Spline Contour",23,23.312930871868,1177.6119402985,401.69936034115
"Spline Contour",24,23.312930871866,1131.1811440678,395.35593220339
"Spline Contour",25,23.312930871877,1136.5997876858,398.8949044586
"Spline Contour",26,23.312930871871,1121.4259850905,395.01277955272
"Spline Contour",27,23.312930871871,1129.6080937167,398.47390841321
"Spline Contour",28,23.312930871877,1110.4165781084,392.27630180659
"Spline Contour",29,23.312930871877,1111.3411264612,391.19872476089
"Spline Contour",30,23.312930871872,1131.6905016009,395.48665955176
"Spline Contour",31,23.312930871872,1131.9637139808,396.08644610459
"Spline Contour",32,23.312930871872,1091.4631803629,383.29135538954
"Spline Contour",33,23.312930871878,1136.2446581197,393.23717948718
"Spline Contour",34,23.312930871878,1138.7831196581,394.19551282051
"Spline Contour",35,23.312930871878,1133.1356837607,386.55448717949
"Spline Contour",36,23.312930871878,1130.4113247863,386.9764957265
