Name::Name,00:16:12.3164213_T::Time!!I,Area::Area!!R,Channel_1_mScarlet.Intensity Mean Value::Channel_1_mScarlet.Intensity Mean Value!!R,Channel_2_GFP.Intensity Mean Value::Channel_2_GFP.Intensity Mean Value!!R
,,"µm²",,
"Spline Contour",1,30.040583602732,139.59243697479,117.96134453782
"Spline Contour",2,30.040583602732,139.74369747899,117.58655462185
"Spline Contour",3,30.040583602732,139.83865546219,117.7512605042
"Spline Contour",4,30.040583602732,139.97647058824,117.97899159664
"Spline Contour",5,30.040583602732,139.79411764706,117.89663865546
"Spline Contour",6,30.040583602732,139.49579831933,118.36134453782
"Spline Contour",7,30.040583602732,139.95462184874,117.95462184874
"Spline Contour",8,30.040583602732,140.9781512605,118.69915966387
"Spline Contour",9,30.040583602732,140.31764705882,118.49327731092
"Spline Contour",10,30.040583602732,140.39159663866,118.36218487395
"Spline Contour",11,30.040583602732,140.32016806723,118.61260504202
"Spline Contour",12,30.040583602732,139.96554621849,118.67899159664
"Spline Contour",13,30.040583602732,141.05378151261,118.53781512605
"Spline Contour",14,30.040583602732,140.10840336135,118.58991596639
"Spline Contour",15,30.040583602732,140.31344537815,118.65966386555
"Spline Contour",16,30.040583602732,141.07478991597,118.48655462185
"Spline Contour",17,30.040583602732,140.90168067227,118.61848739496
"Spline Contour",18,30.040583602732,140.72100840336,118.7487394958
"Spline Contour",19,30.040583602732,141.20420168067,118.75798319328
"Spline Contour",20,30.040583602732,140.88739495798,118.75042016807
"Spline Contour",21,30.040583602732,141.05042016807,118.89159663866
"Spline Contour",22,30.040583602732,141.16302521008,118.56806722689
"Spline Contour",23,30.040583602732,141.03781512605,118.94705882353
"Spline Contour",24,30.040583602732,141.45630252101,118.90504201681
"Spline Contour",25,30.040583602732,141.2462184874,118.95294117647
"Spline Contour",26,30.040583602732,141.62605042017,119.16554621849
"Spline Contour",27,30.040583602732,141.95966386555,119.01344537815
"Spline Contour",28,30.040583602732,141.3974789916,119.09495798319
"Spline Contour",29,30.040583602732,141.67394957983,119.28151260504
"Spline Contour",30,30.040583602732,142.08319327731,119.44537815126
"Spline Contour",31,30.040583602732,142.38823529412,119.27478991597
"Spline Contour",32,30.040583602732,142.2974789916,119.50756302521
"Spline Contour",33,30.040583602732,142.69327731092,119.17394957983
"Spline Contour",34,30.040583602732,142.24453781513,119.46302521008
"Spline Contour",35,30.040583602732,141.89075630252,119.43277310924
