Name::Name,00:54:29.1477669_T::Time!!I,Area::Area!!R,Channel_1_mScarlet.Intensity Mean Value::Channel_1_mScarlet.Intensity Mean Value!!R,Channel_2_GFP.Intensity Mean Value::Channel_2_GFP.Intensity Mean Value!!R
,,"µm²",,
"Spline Contour",1,43.150247943006,141.15690866511,118.51288056206
"Spline Contour",2,43.150247943006,141.39519906323,118.13407494145
"Spline Contour",3,43.150247943006,141.53454332553,118.38758782201
"Spline Contour",4,43.150247943006,141.51346604216,118.33079625293
"Spline Contour",5,43.150247943006,141.61826697892,118.35128805621
"Spline Contour",6,43.150247943006,141.61475409836,118.35480093677
"Spline Contour",7,43.150247943006,141.78629976581,118.36885245902
"Spline Contour",8,43.150247943006,141.7775175644,118.41100702576
"Spline Contour",9,43.150247943006,142.1393442623,118.28864168618
"Spline Contour",10,43.150247943006,142.51170960187,118.35480093677
"Spline Contour",11,43.150247943006,142.01580796253,118.66042154567
"Spline Contour",12,43.150247943006,142.34367681499,118.72716627635
"Spline Contour",13,43.150247943006,141.86768149883,118.70257611241
"Spline Contour",14,43.150247943006,142.36358313817,118.40925058548
"Spline Contour",15,43.150247943006,142.10538641686,118.65222482436
"Spline Contour",16,43.150247943006,143.05503512881,118.7593676815
"Spline Contour",17,43.150247943006,142.97072599532,118.42330210773
"Spline Contour",18,43.150247943006,143.13758782201,118.6850117096
"Spline Contour",19,43.150247943006,142.62353629977,118.53922716628
"Spline Contour",20,43.150247943006,142.92096018735,118.88114754098
"Spline Contour",21,43.150247943006,142.86358313817,118.71721311475
"Spline Contour",22,43.150247943006,143.14988290398,119.1112412178
"Spline Contour",23,43.150247943006,143.22540983607,118.84718969555
"Spline Contour",24,43.150247943006,143.65632318501,118.89051522248
"Spline Contour",25,43.150247943006,143.01463700234,119.11533957845
"Spline Contour",26,43.150247943006,143.1481264637,119.31791569087
"Spline Contour",27,43.150247943006,142.93442622951,118.76932084309
"Spline Contour",28,43.150247943006,142.8430913349,118.99882903981
"Spline Contour",29,43.150247943006,143.08606557377,119.17857142857
"Spline Contour",30,43.150247943006,143.36768149883,118.91861826698
"Spline Contour",31,43.150247943006,142.98946135831,119.21487119438
"Spline Contour",32,43.150247943006,143.92681498829,118.99355971897
"Spline Contour",33,43.150247943006,143.98770491803,119.16217798595
"Spline Contour",34,43.150247943006,143.52517564403,119.0181498829
