Name::Name,22:52:25.1182513_T::Time!!I,Area::Area!!R,Channel_1_mScarlet.Intensity Mean Value::Channel_1_mScarlet.Intensity Mean Value!!R,Channel_2_GFP.Intensity Mean Value::Channel_2_GFP.Intensity Mean Value!!R
,,"µm²",,
"Spline Contour",1,52.782528293756,2329.6252994729,544.918064207
"Spline Contour",2,52.782528293756,2327.8351701006,541.5289889794
"Spline Contour",3,52.782528293756,2363.4772400575,546.63009103977
"Spline Contour",4,52.782528293756,2362.1159559176,564.89123143268
"Spline Contour",5,52.782528293756,2287.8792525156,552.13751796838
"Spline Contour",6,52.782528293756,2305.6286535697,553.01581217058
"Spline Contour",7,52.782528293756,2381.2347867753,553.88931480594
"Spline Contour",8,52.782528293756,2346.7455678007,564.56205079061
"Spline Contour",9,52.782528293756,2268.2803066603,549.67800670819
"Spline Contour",10,52.782528293756,2209.8605654049,553.29899377096
"Spline Contour",11,52.782528293756,2157.4604695736,545.82271202683
"Spline Contour",12,52.782528293756,2342.3382846191,564.12937230474
"Spline Contour",13,52.782528293756,2370.9990416866,571.0153330139
"Spline Contour",14,52.782528293755,2049.1649038462,506.90961538462
"Spline Contour",15,52.782528293755,2021.6302884615,496.54663461539
"Spline Contour",16,52.782528293755,1931.9336538462,480.34230769231
"Spline Contour",17,52.78252829376,1967.157793765,484.79568345324
"Spline Contour",18,52.78252829376,2024.4882494005,506.44508393285
"Spline Contour",19,52.78252829376,2027.7366906475,506.6278177458
"Spline Contour",20,52.78252829376,2013.7303262956,506.94865642994
"Spline Contour",21,52.78252829376,1978.6142034549,500.51199616123
"Spline Contour",22,52.78252829376,1955.7667946257,510.83349328215
"Spline Contour",23,52.78252829376,1921.6928982726,503.0858925144
"Spline Contour",24,52.782528293759,1966.4856046065,511.48080614204
"Spline Contour",25,52.782528293759,1970.8934740883,508.77207293666
"Spline Contour",26,52.782528293759,1958.4280230326,508.70105566219
"Spline Contour",27,52.782528293761,2012.3673076923,513.99326923077
"Spline Contour",28,52.782528293761,1947.10625,497.57788461539
"Spline Contour",29,52.782528293761,1902.2514423077,504.99951923077
"Spline Contour",30,52.782528293761,1838.1995192308,500.50480769231
"Spline Contour",31,52.782528293761,1780.0884615385,488.08990384615
"Spline Contour",32,52.782528293761,1823.5740384615,504.29182692308
"Spline Contour",33,52.782528293761,1782.9211538462,492.23076923077
"Spline Contour",34,52.782528293761,1711.6966346154,485.90961538462
"Spline Contour",35,52.782528293761,1929.7216346154,528.49471153846
"Spline Contour",36,52.782528293761,2014.4125,542.85384615385
"Spline Contour",37,52.782528293761,1964.2331730769,540.48701923077
"Spline Contour",38,52.782528293761,1943.6774038462,553.48798076923
"Spline Contour",39,52.782528293761,1842.5048076923,531.84423076923
"Spline Contour",40,52.782528293761,1901.3548076923,549.27163461539
"Spline Contour",41,52.782528293761,1909.0783653846,541.62596153846
"Spline Contour",42,52.782528293761,1860.8692307692,535.17451923077
"Spline Contour",43,52.782528293761,1907.8043269231,536.34086538462
"Spline Contour",44,52.782528293761,1781.6004807692,506.54471153846
"Spline Contour",45,52.782528293761,1802.9951923077,515.48990384615
"Spline Contour",46,52.782528293761,1944.0572115385,552.78990384615
"Spline Contour",47,52.782528293761,1879.8798076923,529.09615384615
"Spline Contour",48,52.782528293761,1847.4432692308,541.09663461539
"Spline Contour",49,52.782528293761,1859.5822115385,533.56057692308
"Spline Contour",50,52.782528293761,1809.1274038462,527.99903846154
"Spline Contour",51,52.782528293761,1806.7331730769,527.82932692308
"Spline Contour",52,52.782528293758,1885.6802492809,558.28044103548
"Spline Contour",53,52.782528293761,1844.4710703954,542.2237222758
"Spline Contour",54,52.782528293761,1775.6745419479,533.94406943105
"Spline Contour",55,52.782528293765,1868.850048216,565.12970106075
"Spline Contour",56,52.782528293765,1883.2671166827,571.76615236258
"Spline Contour",57,52.782528293765,1836.2078109933,553.39440694311
"Spline Contour",58,52.782528293762,1832.7934520944,541.41405873857
"Spline Contour",59,52.782528293762,1846.5185363505,527.89022628792
"Spline Contour",60,52.782528293758,1891.6206896552,533.31034482759
"Spline Contour",61,52.782528293758,1783.8596828448,491.73474291206
"Spline Contour",62,52.782528293758,1678.3301297453,471.60163382989
"Spline Contour",63,52.782528293758,1550.8438250841,447.2926477655
"Spline Contour",64,52.782528293762,1427.7859209258,431.92671166827
"Spline Contour",65,52.782528293762,1543.9691417551,445.55400192864
"Spline Contour",66,52.782528293762,1631.6837029894,455.53471552555
"Spline Contour",67,52.782528293762,1672.8052073288,458.13548698168
"Spline Contour",68,52.782528293764,1583.267146283,436.51462829736
"Spline Contour",69,52.782528293761,1780.5354558611,490.3516642547
"Spline Contour",70,52.782528293761,1724.5512943432,499.51438159156
"Spline Contour",71,52.782528293761,1652.876797699,490.44487056568
"Spline Contour",72,52.782528293761,1686.2310642378,499.01869606903
"Spline Contour",73,52.782528293761,1674.5158197507,495.77468839885
"Spline Contour",74,52.782528293759,1759.0494716619,516.28049951969
"Spline Contour",75,52.782528293759,1799.2939481268,521.42411143132
"Spline Contour",76,52.782528293761,1764.0028653295,517.05300859599
"Spline Contour",77,52.782528293761,1712.082139446,508.65902578797
"Spline Contour",78,52.782528293762,1820.9638030888,546.78474903475
"Spline Contour",79,52.782528293762,1829.8634169884,543.31177606178
"Spline Contour",80,52.782528293762,1878.0907335907,551.71138996139
"Spline Contour",81,52.782528293762,1847.5371621622,541.86196911197
"Spline Contour",82,52.782528293762,1918.0834942085,569.06274131274
"Spline Contour",83,52.782528293766,1887.4116795367,548.13706563707
"Spline Contour",84,52.782528293766,1759.9430501931,508.69546332046
"Spline Contour",85,52.782528293766,1721.8841698842,480.5888030888
"Spline Contour",86,52.782528293765,1939.4737349398,541.51759036145
"Spline Contour",87,52.782528293765,1999.3624096386,548.74602409639
"Spline Contour",88,52.782528293765,2037.1980722892,565.62265060241
"Spline Contour",89,52.782528293757,1762.0415860735,498.43858800774
"Spline Contour",90,52.782528293757,1712.5536750484,478.7330754352
"Spline Contour",91,52.782528293757,1651.9709864604,472.07059961315
"Spline Contour",92,52.782528293765,1720.1865959499,493.9324975892
"Spline Contour",93,52.782528293765,1691.2777242044,492.10945033751
"Spline Contour",94,52.782528293765,1735.1991321119,509.42671166827
"Spline Contour",95,52.782528293765,1704.1504339441,502.66827386692
