Name::Name,19:37:43.3848176_T::Time!!I,Area::Area!!R,Channel_1_mScarlet.Intensity Mean Value::Channel_1_mScarlet.Intensity Mean Value!!R,Channel_2_GFP.Intensity Mean Value::Channel_2_GFP.Intensity Mean Value!!R
,,"µm²",,
"Spline Contour",1,27.530743815216,130.45471014493,112.75543478261
"Spline Contour",2,27.530743815216,130.40126811594,112.97916666667
"Spline Contour",3,27.530743815216,130.97826086957,112.97735507246
"Spline Contour",4,27.530743815216,130.60869565217,113.11141304348
"Spline Contour",5,27.530743815216,130.95471014493,112.76630434783
"Spline Contour",6,27.530743815216,131.0652173913,113.09329710145
"Spline Contour",7,27.530743815216,131.48007246377,112.66394927536
"Spline Contour",8,27.530743815216,130.80072463768,113.24003623188
"Spline Contour",9,27.530743815216,130.75815217391,112.62137681159
"Spline Contour",10,27.530743815216,130.94474637681,112.90307971015
"Spline Contour",11,27.530743815216,131.51902173913,113.03170289855
"Spline Contour",12,27.530743815216,130.66123188406,113.15489130435
"Spline Contour",13,27.530743815216,131.64855072464,113.04891304348
"Spline Contour",14,27.530743815216,130.94293478261,112.65760869565
"Spline Contour",15,27.530743815216,131.08967391304,113.09148550725
"Spline Contour",16,27.530743815216,131.5,112.94655797101
"Spline Contour",17,27.530743815216,131.02083333333,112.54166666667
"Spline Contour",18,27.530743815216,131.65851449275,112.90760869565
"Spline Contour",19,27.530743815216,131.30163043478,113.10778985507
"Spline Contour",20,27.530743815216,131.25452898551,113.10869565217
"Spline Contour",21,27.530743815216,131.32427536232,113.04528985507
"Spline Contour",22,27.530743815216,131.25815217391,113.10778985507
"Spline Contour",23,27.530743815216,131.6222826087,112.92119565217
"Spline Contour",24,27.530743815216,131.68025362319,113.05615942029
"Spline Contour",25,27.530743815216,131.24365942029,113.27717391304
"Spline Contour",26,27.530743815216,131.51902173913,113.06702898551
"Spline Contour",27,27.530743815216,131.51902173913,113.21467391304
"Spline Contour",28,27.530743815216,131.6856884058,113.08514492754
"Spline Contour",29,27.530743815216,131.49456521739,113.14492753623
"Spline Contour",30,27.530743815216,131.54710144928,113.21105072464
"Spline Contour",31,27.530743815216,132.09329710145,113.27536231884
"Spline Contour",32,27.530743815216,132.04619565217,113.15579710145
"Spline Contour",33,27.530743815216,131.74456521739,113.09420289855
"Spline Contour",34,27.530743815216,131.98822463768,113.19112318841
"Spline Contour",35,27.530743815216,131.34420289855,113.09420289855
"Spline Contour",36,27.530743815216,132.00543478261,113.37047101449
"Spline Contour",37,27.530743815216,131.9972826087,113.53713768116
"Spline Contour",38,27.530743815216,132.00634057971,113.22735507246
"Spline Contour",39,27.530743815216,131.48913043478,113.1268115942
"Spline Contour",40,27.530743815216,132.35869565217,113.28079710145
"Spline Contour",41,27.530743815216,131.92300724638,113.1847826087
"Spline Contour",42,27.530743815216,131.94293478261,113.07518115942
"Spline Contour",43,27.530743815216,131.57971014493,113.15489130435
"Spline Contour",44,27.530743815216,132.27898550725,113.19565217391
"Spline Contour",45,27.530743815216,132.03260869565,113.10416666667
"Spline Contour",46,27.530743815216,131.78713768116,113.32427536232
"Spline Contour",47,27.530743815216,132.08242753623,113.47735507246
"Spline Contour",48,27.530743815216,131.8731884058,113.04800724638
"Spline Contour",49,27.530743815216,131.61322463768,113.51630434783
"Spline Contour",50,27.530743815216,131.9384057971,113.38043478261
"Spline Contour",51,27.530743815216,132.45833333333,113.73007246377
"Spline Contour",52,27.530743815216,131.65670289855,113.5
"Spline Contour",53,27.530743815216,132.00724637681,113.32518115942
"Spline Contour",54,27.530743815216,132.00634057971,113.65307971015
"Spline Contour",55,27.530743815216,132.02173913044,113.5625
"Spline Contour",56,27.530743815216,131.90760869565,113.70561594203
"Spline Contour",57,27.530743815216,132.10597826087,113.63586956522
"Spline Contour",58,27.530743815216,132.27807971015,113.03623188406
"Spline Contour",59,27.530743815216,132.14130434783,113.52355072464
"Spline Contour",60,27.530743815216,131.83242753623,113.83695652174
"Spline Contour",61,27.530743815216,132.49365942029,113.91213768116
"Spline Contour",62,27.530743815216,132.71195652174,113.67753623188
"Spline Contour",63,27.530743815216,132.66123188406,113.28079710145
"Spline Contour",64,27.530743815216,132.83695652174,113.79891304348
"Spline Contour",65,27.530743815216,132.38677536232,113.59148550725
"Spline Contour",66,27.530743815216,132.85144927536,113.60054347826
"Spline Contour",67,27.530743815216,132.88586956522,113.65942028986
"Spline Contour",68,27.530743815216,132.58876811594,113.78532608696
"Spline Contour",69,27.530743815216,132.70018115942,113.86865942029
"Spline Contour",70,27.530743815216,133.26630434783,113.86231884058
"Spline Contour",71,27.530743815216,133.13043478261,113.91485507246
"Spline Contour",72,27.530743815216,133.23369565217,114.11050724638
"Spline Contour",73,27.530743815216,133.71195652174,113.90489130435
"Spline Contour",74,27.530743815216,133.16576086957,113.77536231884
"Spline Contour",75,27.530743815216,133.41032608696,113.89764492754
"Spline Contour",76,27.530743815216,133.14039855073,113.9365942029
"Spline Contour",77,27.530743815216,133.20018115942,113.90579710145
"Spline Contour",78,27.530743815216,133.20199275362,113.78079710145
"Spline Contour",79,27.530743815216,133.58152173913,114.07789855073
"Spline Contour",80,27.530743815216,133.10326086957,114.1222826087
"Spline Contour",81,27.530743815216,133.36684782609,114.17753623188
"Spline Contour",82,27.530743815216,133.28079710145,114.07699275362
"Spline Contour",83,27.530743815216,133.56884057971,114.07155797101
"Spline Contour",84,27.530743815216,133.93115942029,114.26449275362
"Spline Contour",85,27.530743815216,133.6277173913,114.67119565217
"Spline Contour",86,27.530743815216,133.51902173913,114.63224637681
"Spline Contour",87,27.530743815216,133.99094202899,113.99094202899
"Spline Contour",88,27.530743815216,134.06974637681,114.53985507246
"Spline Contour",89,27.530743815216,134.11775362319,114.14311594203
"Spline Contour",90,27.530743815216,134.19836956522,114.80615942029
"Spline Contour",91,27.530743815216,134.06702898551,114.63315217391
"Spline Contour",92,27.530743815216,134.21557971015,114.97282608696
"Spline Contour",93,27.530743815216,134.32608695652,114.41938405797
"Spline Contour",94,27.530743815216,134.94474637681,114.65579710145
"Spline Contour",95,27.530743815216,135.02717391304,114.90942028986
"Spline Contour",96,27.530743815216,134.50452898551,115.08967391304
"Spline Contour",97,27.530743815216,134.51902173913,114.77173913044
"Spline Contour",98,27.530743815216,134.92391304348,114.85235507246
"Spline Contour",99,27.530743815216,135.3125,115.02173913044
"Spline Contour",100,27.530743815216,134.95471014493,114.91304347826
"Spline Contour",101,27.530743815216,134.4356884058,114.96014492754
"Spline Contour",102,27.530743815216,135.39492753623,115.25996376812
"Spline Contour",103,27.530743815216,135.34510869565,115.01811594203
"Spline Contour",104,27.530743815216,135.25543478261,114.97916666667
"Spline Contour",105,27.530743815216,135.42572463768,115.5606884058
"Spline Contour",106,27.530743815216,135.4384057971,115.13586956522
"Spline Contour",107,27.530743815216,135.74456521739,115.07518115942
"Spline Contour",108,27.530743815216,135.6893115942,114.91757246377
"Spline Contour",109,27.530743815216,135.58152173913,115.27355072464
"Spline Contour",110,27.530743815216,136.14583333333,115.19293478261
"Spline Contour",111,27.530743815216,134.88586956522,115.13315217391
"Spline Contour",112,27.530743815216,135.91847826087,115.22735507246
"Spline Contour",113,27.530743815216,135.82155797101,115.27445652174
"Spline Contour",114,27.530743815216,135.57608695652,115.04981884058
"Spline Contour",115,27.530743815216,135.79800724638,115.4972826087
"Spline Contour",116,27.530743815216,135.76902173913,115.46557971015
"Spline Contour",117,27.530743815216,135.81884057971,115.48278985507
"Spline Contour",118,27.530743815216,136.11141304348,115.51268115942
"Spline Contour",119,27.530743815216,136.56974637681,115.70561594203
