Name::Name,01:10:36.8978613_T::Time!!I,Area::Area!!R,Channel_1_mScarlet.Intensity Mean Value::Channel_1_mScarlet.Intensity Mean Value!!R,Channel_2_GFP.Intensity Mean Value::Channel_2_GFP.Intensity Mean Value!!R
,,"µm²",,
"Spline Contour",1,26.076602150996,622.17403846154,369.5125
"Spline Contour",2,26.076602150996,618.58942307692,381.32788461539
"Spline Contour",3,26.076602150996,614.11538461539,404.14807692308
"Spline Contour",4,26.076602150996,618.31442307692,446.50865384615
"Spline Contour",5,26.076602150996,611.53846153846,414.16538461539
"Spline Contour",6,26.076602150996,620.05576923077,388.15576923077
"Spline Contour",7,26.076602150996,593.08076923077,350.39423076923
"Spline Contour",8,26.076602150996,527.52115384615,301.58557692308
"Spline Contour",9,26.076602150998,528.58501440922,290.82804995197
"Spline Contour",10,26.076602150998,413.5590778098,234.3381364073
"Spline Contour",11,26.076602150994,580.55212355212,288.43436293436
"Spline Contour",12,26.076602150994,597.49227799228,282.88803088803
"Spline Contour",13,26.076602150994,577.85231660232,265.82432432432
"Spline Contour",14,26.076602150994,562.74324324324,256.84555984556
"Spline Contour",15,26.076602150994,563.18146718147,249.96332046332
"Spline Contour",16,26.076602150994,564.60810810811,245.64575289575
"Spline Contour",17,26.076602150994,586.26447876448,246.62258687259
"Spline Contour",18,26.076602151002,599.08139534884,248.18992248062
"Spline Contour",19,26.076602151002,573.02228682171,240.55523255814
"Spline Contour",20,26.076602150999,582.53980582524,240.62815533981
"Spline Contour",21,26.076602150999,570.8932038835,237.95242718447
"Spline Contour",22,26.076602150999,563.30582524272,236.10194174757
"Spline Contour",23,26.076602150999,561.51359223301,235.08252427185
"Spline Contour",24,26.076602150999,559.66504854369,235.11941747573
"Spline Contour",25,26.076602150999,555.32718446602,233.9640776699
"Spline Contour",26,26.076602150999,548.88446601942,232.15533980583
"Spline Contour",27,26.076602150996,535.26777020448,230.04965920156
"Spline Contour",28,26.076602150996,535.43330087634,229.21908471276
"Spline Contour",29,26.076602150996,545.52580331061,231.89483933788
"Spline Contour",30,26.076602150996,555.99805258033,233.10905550146
"Spline Contour",31,26.076602150999,567.88964181994,236.82671829623
"Spline Contour",32,26.076602150999,566.34462729913,238.34462729913
"Spline Contour",33,26.076602150997,588.12959381045,241.80754352031
"Spline Contour",34,26.076602150995,566.31412103746,238.17483189241
"Spline Contour",35,26.076602151001,512.07225433526,228.75818882466
"Spline Contour",36,26.076602150994,535.95639534884,233.39147286822
"Spline Contour",37,26.076602150994,530.14437984496,233.05620155039
"Spline Contour",38,26.076602150994,533.38372093023,234.93895348837
"Spline Contour",39,26.076602150998,503.61605415861,227.29690522244
"Spline Contour",40,26.076602151001,502.12765957447,229.36073500967
"Spline Contour",41,26.076602151001,508.88201160542,232.4332688588
"Spline Contour",42,26.076602151001,508.32108317215,232.833655706
"Spline Contour",43,26.076602150999,543.10894941634,240.03793774319
"Spline Contour",44,26.076602150999,544.21692607004,238.74124513619
"Spline Contour",45,26.076602151,550.08389585342,242.01253616201
"Spline Contour",46,26.076602151,548.7868852459,243.01350048216
"Spline Contour",47,26.076602151,545.78881388621,242.21215043394
"Spline Contour",48,26.076602150999,553.43272023233,243.64762826718
"Spline Contour",49,26.076602150997,520.03639846743,235.17337164751
"Spline Contour",50,26.076602151,512.81644359465,236.24091778203
"Spline Contour",51,26.076602151,511.17399617591,237.45124282983
"Spline Contour",52,26.076602151,515.37954110899,239.3948374761
"Spline Contour",53,26.076602151,519.43690248566,239.82217973231
"Spline Contour",54,26.076602151001,561.21027592769,250.28639391056
"Spline Contour",55,26.076602151001,564.1893434824,252.28734538535
"Spline Contour",56,26.076602151001,560.92959086584,251.05613701237
"Spline Contour",57,26.076602150995,578.69539666993,255.36043095005
"Spline Contour",58,26.076602150995,577.79431929481,255.15964740451
"Spline Contour",59,26.076602150995,582.16748285994,255.07737512243
"Spline Contour",60,26.076602150995,570.64544564153,252.41332027424
"Spline Contour",61,26.076602151001,584.42720306513,257.84578544061
"Spline Contour",62,26.076602151001,583.56800766284,257.06130268199
"Spline Contour",63,26.076602151001,580.48084291188,259.05459770115
"Spline Contour",64,26.076602151001,576.50191570881,256.11877394636
"Spline Contour",65,26.076602151001,577.34961685824,256.41570881226
"Spline Contour",66,26.076602151001,579.98563218391,257.66954022989
"Spline Contour",67,26.076602151001,581.2346743295,261.20402298851
"Spline Contour",68,26.076602151001,579.9214559387,259.6877394636
"Spline Contour",69,26.076602151001,588.86302681992,263.01819923372
"Spline Contour",70,26.076602151001,587.81321839081,264.30363984674
"Spline Contour",71,26.076602151001,578.62931034483,262.24233716475
"Spline Contour",72,26.076602150998,573.54685990338,259.50531400966
"Spline Contour",73,26.076602150998,584.84444444444,263.35072463768
"Spline Contour",74,26.076602150998,581.11304347826,261.65990338164
"Spline Contour",75,26.076602150999,601.04343629344,266.48359073359
"Spline Contour",76,26.076602150999,598.51833976834,268.33687258687
"Spline Contour",77,26.076602150999,583.6138996139,268.97393822394
"Spline Contour",78,26.076602151001,583.86153846154,269.38557692308
"Spline Contour",79,26.076602151001,589.35192307692,274.43846153846
"Spline Contour",80,26.076602151001,591.68461538462,274.94038461539
"Spline Contour",81,26.076602151001,583.64711538462,271.60865384615
"Spline Contour",82,26.076602151001,589.25480769231,270.10192307692
"Spline Contour",83,26.076602151001,587.29326923077,269.42115384615
"Spline Contour",84,26.076602151001,582.53846153846,272.95769230769
"Spline Contour",85,26.076602151001,595.97884615385,279.77019230769
"Spline Contour",86,26.076602151001,586.60673076923,276.2
"Spline Contour",87,26.076602151001,583.95288461539,278.68461538462
"Spline Contour",88,26.076602151001,587.25288461539,292.00192307692
"Spline Contour",89,26.076602151001,616.75673076923,422.24711538462
"Spline Contour",90,26.076602151001,652.725,581.15769230769
"Spline Contour",91,26.076602151001,658.85865384615,624.49038461539
"Spline Contour",92,26.076602151001,651.26923076923,609.92403846154
"Spline Contour",93,26.076602151001,643.62980769231,585.26730769231
"Spline Contour",94,26.076602151001,653.30393096836,584.89357622244
"Spline Contour",95,26.076602151001,659.20421860019,572.39022051774
"Spline Contour",96,26.076602151001,647.94151486098,537.79002876318
"Spline Contour",97,26.076602150999,646.09446564886,511.80820610687
"Spline Contour",98,26.076602150999,644.54484732824,492.20324427481
"Spline Contour",99,26.076602150999,631.79389312977,471.03721374046
"Spline Contour",100,26.076602150999,625.87690839695,451.23664122137
"Spline Contour",101,26.076602151,627.666015625,446.5400390625
"Spline Contour",102,26.076602151,624.6533203125,421.9443359375
"Spline Contour",103,26.076602151,613.474609375,408.7880859375
"Spline Contour",104,26.076602150994,629.81940441883,399.79634966379
"Spline Contour",105,26.076602150994,627.57732949087,388.36311239193
"Spline Contour",106,26.076602150994,615.52833813641,371.81460134486
"Spline Contour",107,26.076602150994,609.76753121998,361.17867435159
"Spline Contour",108,26.076602150994,593.1623439001,346.76945244957
"Spline Contour",109,26.076602150996,597.28530259366,343.79634966379
"Spline Contour",110,26.076602150996,601.20076849184,336.54562920269
"Spline Contour",111,26.076602150996,599.21517771374,328.95389048991
"Spline Contour",112,26.076602150996,597.96541786744,322.52449567723
"Spline Contour",113,26.076602150996,591.28818443804,314.31892411143
"Spline Contour",114,26.076602150996,584.4562920269,311.02017291066
"Spline Contour",115,26.076602151002,586.77521613833,307.84726224784
"Spline Contour",116,26.076602151002,589.69932756965,307.10662824208
"Spline Contour",117,26.076602151002,580.59173871278,301.08741594621
"Spline Contour",118,26.076602151002,592.44668587896,301.61479346782
"Spline Contour",119,26.076602151002,588.4553314121,299.84245917387
"Spline Contour",120,26.076602151002,569.20172910663,290.13832853026
"Spline Contour",121,26.076602150994,596.88782358581,300.38350910834
"Spline Contour",122,26.076602150994,594.10834132311,297.82742090125
"Spline Contour",123,26.076602150994,593.08628954938,296.81687440077
"Spline Contour",124,26.076602150994,598.39117929051,297.51677852349
"Spline Contour",125,26.076602150994,599.88878235858,298.87056567594
"Spline Contour",126,26.076602150994,590.61457334612,300.69798657718
"Spline Contour",127,26.076602150994,572.90316395014,290.23873441994
"Spline Contour",128,26.076602150998,588.94157088123,294.72988505747
"Spline Contour",129,26.076602150998,587.20689655172,295.9367816092
"Spline Contour",130,26.076602150998,578.88314176245,290.45402298851
"Spline Contour",131,26.076602150998,556.80842911877,280.06417624521
